rna_chr	rna_bgn	rna_end	id	rna_strand	dna_chr	dna_start	dna_end	dna_strand	gene_name	gene_type
chr8	86401059	86401085	219619	+	chr15	3520905	3520931	-	WWP1	protein_coding
chr10	77926339	77926365	179155	-	chr16	64765256	64765281	+	DLG5	protein_coding
chr11	43445420	43445447	198371	+	chrX	12260215	12260240	+	TTC17	protein_coding
chr2	17721245	17721272	47251	-	chr8	124348822	124348849	+	SMC6	protein_coding
chr6	108155484	108155511	197796	-	chr6	27089940	27089966	-	OSTM1	protein_coding
chr11	68375915	68375942	189582	+	chr11	68375410	68375436	-	LRP5	protein_coding
chr5	24170975	24171002	26094	-	chr5	32779648	32779674	-	ENSG00000286134	lncRNA
chr12	100786544	100786572	176839	+	chr12	26680762	26680788	+	ANO4	protein_coding
chr12	100790691	100790717	219671	+	chr1	154359196	154359222	+	ANO4	protein_coding
chr12	101089638	101089665	241327	+	chr12	88762993	88763019	-	ANO4	protein_coding
chr7	112240368	112240396	154586	+	chr5	92179226	92179251	-	ZNF277	protein_coding
chr5	34084649	34084675	86439	-	chr11	76847678	76847703	+	C1QTNF3-AMACR	protein_coding
chr9	102629409	102629437	192203	+	chr1	98525600	98525625	-	LINC00587	lncRNA
chr4	43029381	43029408	6537	+	chr4	151990068	151990094	+	GRXCR1	protein_coding
chr11	108681926	108681953	220888	+	chr11	105322923	105322949	+	DDX10	protein_coding
chr11	108938222	108938250	34999	+	chr11	102678648	102678674	+	DDX10	protein_coding
chr8	77535445	77535472	188066	+	chr2	113891659	113891684	+	ENSG00000254366	lncRNA
chr5	112342877	112342904	39883	-	chr5	109925042	109925068	-	EPB41L4A	protein_coding
chr5	112337641	112337661	248975	-	chr2	124371736	124371762	+	EPB41L4A	protein_coding
chr17	4049983	4050011	187988	-	chr9	69762513	69762539	+	ZZEF1	protein_coding
chr12	80464682	80464709	17727	+	chrX	47176831	47176856	+	PTPRQ	protein_coding
chr12	80493221	80493248	107534	+	chr7	74985019	74985045	+	PTPRQ	protein_coding
chr16	50541896	50541923	164548	+	chr8	56931298	56931324	-	ENSG00000260573	lncRNA
chr5	57398042	57398069	58246	+	chr2	163038737	163038763	+	RMEL3	lncRNA
chr1	67227131	67227153	138853	-	chr16	18870258	18870284	-	C1orf141	protein_coding
chr2	24671239	24671266	242626	+	chr17	11863905	11863931	+	NCOA1	protein_coding
chr2	24722427	24722455	155850	+	chr2	24720256	24720282	+	NCOA1	protein_coding
chr18	7923185	7923213	127942	+	chr11	4704051	4704076	-	PTPRM	protein_coding
chr18	7872770	7872798	136636	+	chr12	74737587	74737613	-	PTPRM	protein_coding
chr18	7919916	7919943	148281	+	chr3	90375284	90375310	-	PTPRM	protein_coding
chr18	7924949	7924975	132619	+	chr6	48051265	48051290	+	PTPRM	protein_coding
chr18	7911211	7911238	43399	+	chr1	71784252	71784278	+	PTPRM	protein_coding
chr18	7897068	7897095	134204	+	chr4	10825073	10825100	+	PTPRM	protein_coding
chr8	88649249	88649275	149839	+	chr8	88318041	88318066	-	ENSG00000253553	lncRNA
chr8	88581248	88581274	118513	+	chr3	85842030	85842055	+	ENSG00000253553	lncRNA
chr8	88735017	88735043	128217	+	chr8	71600682	71600708	-	ENSG00000253553	lncRNA
chr8	88726253	88726280	64761	+	chr9	69271646	69271672	+	ENSG00000253553	lncRNA
chr10	24642433	24642460	85207	-	chr9	67438349	67438375	-	ARHGAP21	protein_coding
chr11	31675445	31675472	221286	+	chr11	31857293	31857319	+	ELP4	protein_coding
chr11	31672969	31672996	147692	+	chr11	53205309	53205335	+	ELP4	protein_coding
chr3	63989591	63989618	213095	+	chr3	79028951	79028976	+	ATXN7	protein_coding
chr3	52643318	52643345	180240	-	chr4	126191280	126191306	-	PBRM1	protein_coding
chr13	95213752	95213779	29603	-	chr17	63292101	63292127	+	ABCC4	protein_coding
chr13	95138717	95138743	72835	-	chr13	49653103	49653130	-	ABCC4	protein_coding
chr12	39767412	39767438	231421	+	chr15	80558469	80558494	-	C12orf40	protein_coding
chr12	39843198	39843225	229818	+	chr7	35193993	35194019	+	C12orf40	protein_coding
chr19	22466735	22466756	189543	-	chr11	50949491	50949517	-	ZNF98	protein_coding
chrX	111143840	111143866	28025	+	chr5	36476518	36476544	-	PAK3	protein_coding
chrX	111133832	111133860	168101	+	chr2	29576255	29576281	+	PAK3	protein_coding
chr16	19769881	19769907	173254	+	chr4	122726062	122726087	+	IQCK	protein_coding
chr11	109937054	109937082	42633	-	chr5	117038018	117038045	-	ENSG00000289465	lncRNA
chr8	31150746	31150774	168739	+	chr8	36579186	36579212	-	WRN	protein_coding
chr1	86040028	86040055	63938	-	chr7	128480760	128480786	-	COL24A1	protein_coding
chr1	85789402	85789429	69394	-	chr18	20115221	20115248	+	COL24A1	protein_coding
chr1	85923164	85923191	84919	-	chr4	8662810	8662836	+	COL24A1	protein_coding
chr2	163644012	163644039	182263	-	chr2	130493998	130494024	+	FIGN	protein_coding
chr6	135081211	135081239	211155	-	chr6	135066135	135066161	-	HBS1L	protein_coding
chr3	40814249	40814277	178215	+	chr18	73295185	73295210	-	ENSG00000231873	lncRNA
chr18	23997453	23997480	217316	+	chr19	25883715	25883741	-	TTC39C	protein_coding
chr8	49177565	49177592	119167	+	chr10	58834491	58834516	+	ENSG00000253474	lncRNA
chr2	70038968	70038995	248096	-	chr11	92547113	92547140	+	PCBP1-AS1	lncRNA
chr2	148684469	148684496	90252	+	chr2	146747857	146747882	+	EPC2	protein_coding
chr6	79046814	79046840	234148	-	chr16	91412240	91412265	-	PHIP	protein_coding
chr17	10186286	10186314	184575	-	chr3	59879749	59879774	+	GAS7	protein_coding
chr17	10198164	10198191	42293	-	chr17	10207235	10207262	-	GAS7	protein_coding
chr5	128009564	128009591	203584	-	chr2	68932724	68932749	+	SLC12A2-DT	lncRNA
chr5	16565029	16565055	43089	-	chr10	111666919	111666945	-	RETREG1	protein_coding
chr8	26539616	26539643	167316	+	chr6	55336480	55336505	+	DPYSL2	protein_coding
chr14	81963571	81963594	84248	+	chr14	81962735	81962761	-	ENSG00000259035	lncRNA
chr14	82011204	82011232	173991	+	chr1	54956602	54956628	-	ENSG00000259035	lncRNA
chr13	23357466	23357493	164589	-	chr1	166684605	166684631	+	SACS	protein_coding
chr14	70142879	70142905	34461	-	chr10	79736856	79736882	-	SLC8A3	protein_coding
chr12	72506229	72506256	30079	+	chr12	72655153	72655179	-	TRHDE	protein_coding
chr12	72367648	72367675	226949	+	chr4	132505928	132505954	+	TRHDE	protein_coding
chr12	72473821	72473848	153307	+	chr16	51009927	51009953	+	TRHDE	protein_coding
chr11	114318118	114318156	226064	-	chr3	27590230	27590256	-	ENSG00000256947	lncRNA
chr13	95545983	95546009	130642	+	chr13	95597705	95597731	+	CLDN10	protein_coding
chr6	112248139	112248167	244839	-	chr6	110467073	110467100	+	LAMA4	protein_coding
chr1	45460463	45460491	169142	-	chr8	65383776	65383803	+	TESK2	protein_coding
chr3	150961215	150961242	60278	+	chr11	87425947	87425974	-	ENSG00000243273	lncRNA
chr8	91965069	91965095	136503	-	chr3	88815035	88815061	-	RUNX1T1	protein_coding
chr17	48408617	48408643	107125	-	chr17	50148885	50148910	+	SKAP1	protein_coding
chr17	48377041	48377067	76702	-	chr7	92581748	92581768	-	SKAP1	protein_coding
chr5	30567545	30567573	41896	-	chr6	38844996	38845022	+	ENSG00000287176	lncRNA
chr18	44520334	44520361	89678	-	chr18	29654836	29654862	-	LINC01478	lncRNA
chr18	44520492	44520519	127844	-	chr18	45250479	45250505	-	LINC01478	lncRNA
chr2	11793478	11793506	12620	+	chr2	13533689	13533714	-	LPIN1	protein_coding
chr9	13806135	13806162	229487	+	chr7	81460205	81460231	+	ENSG00000226197	lncRNA
chr9	13802365	13802392	126114	+	chr7	27887153	27887178	-	ENSG00000226197	lncRNA
chr9	13464560	13464587	104658	+	chr14	58104463	58104489	-	ENSG00000226197	lncRNA
chr4	150908369	150908396	247701	-	chr5	24185809	24185835	-	LRBA	protein_coding
chr4	150906887	150906914	69822	-	chr6	134859472	134859498	-	LRBA	protein_coding
chr4	150884977	150885005	104123	-	chr14	121120505	121120530	-	LRBA	protein_coding
chr4	150897241	150897267	45180	-	chr5	31824890	31824916	-	LRBA	protein_coding
chr4	150896766	150896792	211592	-	chr4	150896910	150896936	-	LRBA	protein_coding
chr9	106874195	106874221	171814	+	chr18	17268009	17268035	+	ZNF462	protein_coding
chr3	135428124	135428151	48766	-	chr6	97660641	97660667	+	ENSG00000240086	lncRNA
chr3	135211392	135211419	131538	-	chrX	44288657	44288683	+	ENSG00000240086	lncRNA
chrX	20884287	20884313	159552	-	chr10	47095316	47095342	+	ENSG00000283380	lncRNA
chrX	20947518	20947544	232728	-	chr9	96707027	96707052	-	ENSG00000283380	lncRNA
chrX	20957193	20957220	241232	-	chr8	12615118	12615144	-	ENSG00000283380	lncRNA
chrX	21052903	21052929	30170	-	chrX	20172717	20172743	+	ENSG00000283380	lncRNA
chr4	86250241	86250268	123828	-	chr9	28429034	28429060	+	MAPK10	protein_coding
chr4	86282383	86282410	210575	-	chr4	103256846	103256872	+	MAPK10	protein_coding
chr4	86584322	86584349	142275	-	chr7	27122858	27122883	-	MAPK10	protein_coding
chr4	86243158	86243185	99168	-	chr4	120968312	120968338	+	MAPK10	protein_coding
chr2	143579313	143579339	88352	-	chr17	91848854	91848881	+	ENSG00000228655	lncRNA
chr2	143582916	143582942	210558	-	chr5	73946970	73946996	+	ENSG00000228655	lncRNA
chr2	84687432	84687458	58787	+	chr7	30279530	30279556	-	DNAH6	protein_coding
chr2	84720521	84720548	14470	+	chr8	79527316	79527342	-	DNAH6	protein_coding
chrX	18823283	18823307	186867	+	chr12	30436717	30436743	+	PPEF1	protein_coding
chr7	7074283	7074310	237685	-	chr14	55663914	55663940	+	ENSG00000287860	lncRNA
chr3	87770998	87771025	241114	-	chr2	29149659	29149685	+	ENSG00000239572	lncRNA
chr12	106483706	106483732	92746	+	chr12	105513908	105513933	-	POLR3B	protein_coding
chr11	77471643	77471669	123601	-	chr11	90330426	90330450	-	PAK1	protein_coding
chrX	150463807	150463835	3075	+	chr12	30393840	30393865	-	MAMLD1	protein_coding
chr14	51887119	51887146	78546	+	chr17	32717505	32717532	+	GNG2	protein_coding
chr1	35400680	35400706	146781	+	chr11	93882483	93882508	-	ZMYM4	protein_coding
chr2	149941631	149941658	173801	+	chr1	71735586	71735612	+	MMADHC-DT	lncRNA
chr2	149810895	149810921	65048	+	chr2	149810356	149810383	-	MMADHC-DT	lncRNA
chr2	150010347	150010373	12031	+	chr3	86226735	86226761	-	MMADHC-DT	lncRNA
chr9	97754744	97754771	4105	-	chr9	98730102	98730128	+	PTCSC2	lncRNA
chr17	78425290	78425316	192808	-	chr9	9495474	9495500	+	DNAH17	protein_coding
chr16	15849605	15849632	65529	-	chr15	89676133	89676159	+	MYH11	protein_coding
chr18	9831869	9831895	59953	+	chr9	14003994	14004020	+	RAB31	protein_coding
chr4	52816845	52816872	224706	+	chr15	73709613	73709639	+	LINC01618	lncRNA
chr18	5760397	5760424	135460	+	chr5	115822596	115822622	+	MIR3976HG	lncRNA
chr17	10517278	10517304	62885	+	chr17	16302288	16302314	+	ENSG00000272736	lncRNA
chr13	114068218	114068245	110123	-	chr13	114068465	114068491	+	RASA3	protein_coding
chr7	77091881	77091908	223713	+	chr14	23545417	23545443	-	ENSG00000259628	lncRNA
chrX	75410561	75410587	142440	-	chr16	37071451	37071477	+	ZDHHC15	protein_coding
chr3	35754203	35754230	132899	+	chr4	150162323	150162349	-	ARPP21	protein_coding
chr6	7847548	7847575	197795	+	chr17	12570827	12570853	+	BMP6	protein_coding
chr1	162740369	162740396	110347	+	chr1	161869309	161869335	-	DDR2	protein_coding
chr10	124496234	124496262	171053	+	chr6	87149740	87149765	-	LHPP	protein_coding
chr15	36027660	36027686	45965	-	chr13	108264438	108264463	+	ENSG00000259639	lncRNA
chr15	36039408	36039435	102114	-	chr15	37959728	37959754	+	ENSG00000259639	lncRNA
chr13	28165750	28165776	55059	+	chr11	95502859	95502885	-	PAN3	protein_coding
chr18	45625159	45625185	69750	+	chr18	45015001	45015027	-	SLC14A2	protein_coding
chr18	45383222	45383249	157064	+	chr6	55020458	55020484	+	SLC14A2	protein_coding
chr18	45552683	45552707	35182	+	chr1	78017947	78017973	-	SLC14A2	protein_coding
chr12	104832658	104832685	238018	-	chr5	82781207	82781233	-	SLC41A2	protein_coding
chr12	47136852	47136879	170633	+	chr8	125077752	125077778	+	PCED1B	protein_coding
chr17	8557575	8557602	243920	-	chr2	33098798	33098823	+	MYH10	protein_coding
chr2	66586348	66586375	78696	+	chr8	46052399	46052425	-	LINC01798	lncRNA
chr6	5220110	5220137	67532	-	chr2	14901423	14901449	-	LYRM4	protein_coding
chr2	152354357	152354384	11116	+	chr13	58057895	58057920	+	FMNL2	protein_coding
chr2	152351279	152351307	242173	+	chr18	78047254	78047280	-	FMNL2	protein_coding
chr2	99069769	99069796	42574	-	chr15	72616483	72616509	+	TSGA10	protein_coding
chr11	26409811	26409838	153853	+	chr11	32358267	32358293	+	ANO3	protein_coding
chr11	26397773	26397799	8858	+	chr6	122766670	122766697	+	ANO3	protein_coding
chr11	26416289	26416315	184740	+	chr11	23295768	23295793	+	ANO3	protein_coding
chr2	45195008	45195035	215684	-	chr15	30495060	30495086	+	LINC01121	lncRNA
chr3	54692927	54692954	200414	+	chr3	54915891	54915917	-	CACNA2D3	protein_coding
chr3	55012060	55012087	82618	+	chr3	54896589	54896615	+	CACNA2D3	protein_coding
chr3	54702410	54702436	134766	+	chr3	54686677	54686703	-	CACNA2D3	protein_coding
chr3	54738157	54738184	222317	+	chr3	54776424	54776449	-	CACNA2D3	protein_coding
chr3	54715163	54715190	232527	+	chrX	97773494	97773520	-	CACNA2D3	protein_coding
chr3	54727626	54727653	46623	+	chr13	23760087	23760113	-	CACNA2D3	protein_coding
chr12	92910369	92910396	143682	-	chr19	42427965	42427991	-	EEA1	protein_coding
chr7	77849508	77849535	205221	+	chr3	9982772	9982797	+	PHTF2	protein_coding
chr3	62490599	62490626	43633	-	chr3	68317431	68317457	+	CADPS	protein_coding
chr3	62494226	62494253	171179	-	chr3	61852660	61852686	-	CADPS	protein_coding
chr3	62485358	62485385	115482	-	chr3	66253988	66254014	-	CADPS	protein_coding
chr8	61928631	61928657	190379	+	chr9	115203310	115203335	-	LINC02842	lncRNA
chr5	38096116	38096143	176812	+	chr5	32057299	32057325	-	LINC02119	lncRNA
chr13	23761888	23761914	60989	-	chr2	160751893	160751919	+	MIPEP	protein_coding
chr7	130807694	130807721	234574	-	chr2	70047862	70047887	-	LINC-PINT	lncRNA
chr7	130810849	130810875	142521	-	chr7	136225519	136225544	-	LINC-PINT	lncRNA
chr3	108991950	108991977	3135	-	chr10	41389046	41389072	-	MORC1	protein_coding
chr12	116197507	116197534	169445	-	chr2	146511998	146512023	-	MED13L	protein_coding
chr12	116137847	116137873	48282	-	chr16	20118849	20118875	+	MED13L	protein_coding
chrX	137060431	137060457	77802	+	chr7	93050594	93050621	-	ENSG00000291054	lncRNA
chr2	11486260	11486288	41691	+	chr13	107746653	107746679	+	GREB1	protein_coding
chr3	99754310	99754336	147460	+	chr16	56487708	56487733	+	COL8A1	protein_coding
chr12	105349351	105349378	144656	+	chr2	105918225	105918251	+	C12orf75	protein_coding
chr11	77736450	77736477	147833	-	chr11	77492448	77492475	-	RSF1	protein_coding
chr4	19493929	19493953	173195	+	chr16	64499688	64499713	-	ENSG00000248515	lncRNA
chr4	19583003	19583030	36813	+	chr2	120522500	120522525	+	ENSG00000248515	lncRNA
chr4	19599281	19599308	197904	+	chr7	98367955	98367981	+	ENSG00000248515	lncRNA
chr6	134372775	134372802	25370	+	chr16	27417973	27417998	+	LINC01010	lncRNA
chr17	29549911	29549937	123207	+	chr2	151584466	151584486	-	TAOK1	protein_coding
chr1	56311265	56311291	61843	-	chr5	103690491	103690516	-	ENSG00000260971	lncRNA
chr1	56390973	56391000	85344	-	chr13	111021031	111021057	-	ENSG00000260971	lncRNA
chr4	128215698	128215725	196367	+	chr4	129008107	129008133	-	LARP1B	protein_coding
chr14	87739836	87739863	177580	-	chr7	28346800	28346826	-	ENSG00000258807	lncRNA
chr17	14208443	14208467	134700	+	chr11	67245057	67245083	+	COX10	protein_coding
chr1	154140637	154140665	121201	-	chr16	31009910	31009935	-	NUP210L	protein_coding
chr5	126915835	126915862	20684	-	chr1	57907488	57907514	-	MARCHF3	protein_coding
chr2	42330588	42330613	235877	+	chr16	16309720	16309746	-	EML4	protein_coding
chr10	96946319	96946345	177409	+	chr9	42957232	42957258	+	LCOR	protein_coding
chr3	58065365	58065392	186039	+	chr9	121306298	121306324	+	FLNB	protein_coding
chr6	17515487	17515514	82091	+	chr4	30642102	30642129	-	CAP2	protein_coding
chr8	35915269	35915293	22948	+	chr19	15872477	15872503	+	ENSG00000253452	lncRNA
chr8	36103053	36103079	130316	+	chr2	42674570	42674596	+	ENSG00000253452	lncRNA
chr16	16600147	16600174	42368	+	chr4	155446911	155446937	-	ENSG00000260126	lncRNA
chr16	14993169	14993196	117427	+	chr8	28955673	28955699	-	PDXDC1	protein_coding
chr5	96166093	96166121	207480	+	chr13	53137584	53137609	+	MIR583HG	lncRNA
chr10	95825030	95825057	169895	+	chr10	69869641	69869666	-	ENTPD1	protein_coding
chr15	65860747	65860775	73900	+	chr11	4314874	4314900	+	RAB11A	protein_coding
chr11	90328327	90328354	45242	+	chr5	64099463	64099488	+	DISC1FP1	lncRNA
chr11	90734965	90734993	236600	+	chr9	44524758	44524784	-	DISC1FP1	lncRNA
chr11	90271502	90271529	201726	+	chr2	91068166	91068192	-	DISC1FP1	lncRNA
chr11	90486252	90486279	203527	+	chr3	53578857	53578883	+	DISC1FP1	lncRNA
chrX	71376883	71376910	8707	+	chr10	62873265	62873290	+	TAF1	protein_coding
chr18	41488869	41488895	79137	-	chr11	105791487	105791512	-	KC6	lncRNA
chr15	55924087	55924114	139778	-	chr15	55924210	55924236	+	NEDD4	protein_coding
chr3	123364986	123365013	200455	-	chr3	123097179	123097205	-	ADCY5	protein_coding
chr13	26298198	26298226	5353	+	chr7	19270603	19270629	+	CDK8	protein_coding
chr5	96225536	96225563	198016	+	chr5	100528555	100528582	-	ENSG00000251314	lncRNA
chr5	96388257	96388284	10808	+	chr10	43533762	43533788	+	ENSG00000251314	lncRNA
chr16	11474856	11474883	9865	-	chr1	14404732	14404757	-	ENSG00000188897	protein_coding
chr12	97595474	97595501	219588	+	chr3	89993708	89993734	+	RMST	lncRNA
chr4	84283673	84283701	213884	-	chr4	70231032	70231058	-	LINC02994	lncRNA
chr4	84291798	84291824	151257	-	chr4	84252768	84252793	-	LINC02994	lncRNA
chr4	84269069	84269093	99123	-	chr13	43481089	43481115	+	LINC02994	lncRNA
chr4	26938877	26938904	236729	+	chr8	83629076	83629102	+	STIM2	protein_coding
chr1	106030539	106030565	123976	+	chr1	106460152	106460178	+	ENSG00000237480	lncRNA
chr5	104436397	104436423	47930	-	chr5	90434707	90434733	-	ENSG00000251574	lncRNA
chr5	104834997	104835020	223970	-	chr5	69629016	69629039	+	ENSG00000251574	lncRNA
chr5	104821943	104821970	42927	-	chr5	111152852	111152877	+	ENSG00000251574	lncRNA
chr5	104836680	104836707	12812	-	chr8	51696432	51696458	-	ENSG00000251574	lncRNA
chr5	104826973	104827000	48454	-	chr11	102570866	102570891	+	ENSG00000251574	lncRNA
chr5	104826923	104826949	248934	-	chr5	99462518	99462544	+	ENSG00000251574	lncRNA
chr3	43583955	43583982	85421	-	chr17	34325016	34325042	-	ANO10	protein_coding
chr3	43382138	43382165	143647	-	chr9	73485672	73485698	+	ANO10	protein_coding
chr3	30750242	30750269	2318	-	chr10	60248325	60248351	+	GADL1	protein_coding
chr4	37511463	37511490	44577	+	chr10	6677602	6677629	+	C4orf19	protein_coding
chr10	54487549	54487576	72879	+	chr8	117323958	117323984	+	ENSG00000234173	lncRNA
chr13	39114707	39114733	180531	+	chr11	23152521	23152546	-	ENSG00000273507	lncRNA
chr6	107598659	107598686	232093	+	chr8	82942352	82942378	+	SOBP	protein_coding
chr5	52854115	52854142	202005	+	chr8	79616572	79616597	-	ITGA1	protein_coding
chr15	83482204	83482231	43439	+	chr8	14631444	14631469	+	SH3GL3	protein_coding
chr10	103083665	103083692	173529	+	chr4	57776945	57776970	-	CNNM2	protein_coding
chr3	64677517	64677544	86584	-	chr9	98006156	98006182	+	ADAMTS9	protein_coding
chr13	97372506	97372533	184438	+	chr4	144942701	144942726	-	MBNL2	protein_coding
chr11	27186509	27186536	164892	-	chr7	5014806	5014832	+	BBOX1-AS1	lncRNA
chr13	78089302	78089330	31910	+	chr13	74004219	74004245	+	OBI1-AS1	lncRNA
chr13	77938488	77938514	1817	+	chr13	77864223	77864248	-	OBI1-AS1	lncRNA
chr13	77964252	77964277	14241	+	chr13	77971769	77971795	-	OBI1-AS1	lncRNA
chr4	46801417	46801444	184660	-	chr7	48974630	48974655	-	COX7B2	protein_coding
chr8	19225197	19225223	199215	-	chr8	71676576	71676602	-	ENSG00000253557	lncRNA
chr3	57908744	57908771	40085	+	chr13	32109426	32109452	-	SLMAP	protein_coding
chr8	109502983	109503010	111749	+	chrX	88644870	88644895	+	PKHD1L1	protein_coding
chr5	127362505	127362532	231335	+	chr5	144172431	144172456	-	MEGF10	protein_coding
chr1	166229567	166229594	190678	+	chr19	25109328	25109354	+	ENSG00000229588	lncRNA
