rna_chr	rna_bgn	rna_end	id	rna_strand	dna_chr	dna_start	dna_end	dna_strand	gene_name	gene_type
chr17	39844692	39844718	219217	+	chr12	7016798	7016824	+	IKZF3	protein_coding
chr17	39844692	39844718	229734	+	chr1	183435019	183435045	-	IKZF3	protein_coding
chr17	39844692	39844718	226877	+	chr7	93611576	93611601	-	IKZF3	protein_coding
chr17	39844692	39844718	197702	+	chr17	39848670	39848696	+	IKZF3	protein_coding
chr17	39844692	39844718	81104	+	chr4	25682117	25682142	+	IKZF3	protein_coding
chr17	39844692	39844718	16017	+	chr8	90510947	90510973	-	IKZF3	protein_coding
chr17	39844692	39844718	123738	+	chrX	53464878	53464903	+	IKZF3	protein_coding
chr17	39844692	39844718	180117	+	chr11	83937596	83937622	-	IKZF3	protein_coding
chr17	39844692	39844718	147705	+	chr9	13138125	13138150	-	IKZF3	protein_coding
chr17	39844692	39844718	44725	+	chr13	16093302	16093327	-	IKZF3	protein_coding
chr17	39844692	39844718	181886	+	chr1	100119908	100119933	+	IKZF3	protein_coding
chr17	39844692	39844718	199964	+	chr15	78013666	78013692	-	IKZF3	protein_coding
chr17	39844692	39844718	77488	+	chr9	17078071	17078098	-	IKZF3	protein_coding
chr17	39844692	39844718	229777	+	chr7	14651367	14651393	+	IKZF3	protein_coding
chr17	39844692	39844718	241951	+	chr1	111495211	111495236	-	IKZF3	protein_coding
chr17	39844692	39844718	124922	+	chr16	14598220	14598247	-	IKZF3	protein_coding
chr17	39844692	39844718	99392	+	chr8	63158803	63158829	-	IKZF3	protein_coding
chr17	39844692	39844718	209009	+	chr19	33113943	33113969	+	IKZF3	protein_coding
chr17	39844692	39844718	102944	+	chr3	130590174	130590200	+	IKZF3	protein_coding
chr17	39844692	39844718	27304	+	chr11	109011818	109011844	-	IKZF3	protein_coding
chr17	39844692	39844718	43650	+	chr12	42418311	42418337	+	IKZF3	protein_coding
chr17	39844692	39844718	21933	+	chrUn_JH584304	21988	22014	+	IKZF3	protein_coding
chr17	39844692	39844718	90296	+	chr1	161487004	161487030	+	IKZF3	protein_coding
chr17	39844692	39844718	169909	+	chr6	5434789	5434815	+	IKZF3	protein_coding
chr17	39844692	39844718	45716	+	chr2	43216062	43216088	+	IKZF3	protein_coding
chr17	39844692	39844718	106003	+	chr15	64794307	64794333	-	IKZF3	protein_coding
chr17	39844692	39844718	133275	+	chr8	65539033	65539060	-	IKZF3	protein_coding
chr17	39844692	39844718	2714	+	chr5	114375681	114375705	+	IKZF3	protein_coding
chr17	39844692	39844718	180803	+	chr14	73383171	73383196	+	IKZF3	protein_coding
chr17	39844692	39844718	143464	+	chr9	37479613	37479638	+	IKZF3	protein_coding
chr17	39844692	39844718	47812	+	chr2	60783565	60783591	+	IKZF3	protein_coding
chr17	39844692	39844718	100272	+	chr15	52466666	52466692	-	IKZF3	protein_coding
chr17	39844692	39844718	248099	+	chr12	42374405	42374432	-	IKZF3	protein_coding
chr17	39844692	39844718	27851	+	chr19	14487074	14487099	+	IKZF3	protein_coding
chr17	39844692	39844718	82156	+	chr17	39843652	39843678	+	IKZF3	protein_coding
chr17	39844692	39844718	11077	+	chr8	12240252	12240277	+	IKZF3	protein_coding
chr17	39844692	39844718	872	+	chr12	69510278	69510304	-	IKZF3	protein_coding
chr17	39844692	39844718	241208	+	chr14	48270386	48270412	-	IKZF3	protein_coding
chr17	39844692	39844718	186852	+	chr17	39845609	39845635	-	IKZF3	protein_coding
chr17	39844692	39844718	1348	+	chr17	61713236	61713262	+	IKZF3	protein_coding
chr17	39844692	39844718	214230	+	chr7	41962816	41962842	+	IKZF3	protein_coding
chr17	39844692	39844718	19076	+	chr18	51788297	51788323	+	IKZF3	protein_coding
chr17	39844692	39844718	27967	+	chr17	39847583	39847608	+	IKZF3	protein_coding
chr17	39844692	39844718	46282	+	chr3	51281046	51281073	-	IKZF3	protein_coding
chr17	39844692	39844718	213574	+	chr5	50200883	50200908	+	IKZF3	protein_coding
chr17	39844692	39844718	166517	+	chr16	91290658	91290685	+	IKZF3	protein_coding
chr17	39844692	39844718	34976	+	chr1	146185524	146185549	+	IKZF3	protein_coding
chr17	39844692	39844718	66307	+	chr15	73609512	73609538	+	IKZF3	protein_coding
chr17	39844692	39844718	23807	+	chr8	17159625	17159650	-	IKZF3	protein_coding
chr17	39844692	39844718	169752	+	chr1	185314053	185314078	+	IKZF3	protein_coding
chr17	39844692	39844718	58524	+	chr17	14470513	14470538	-	IKZF3	protein_coding
chr17	39844692	39844718	92598	+	chr19	61267111	61267137	+	IKZF3	protein_coding
chr17	39844692	39844718	198563	+	chr18	14345378	14345404	-	IKZF3	protein_coding
chr17	39844692	39844718	181819	+	chr19	15371346	15371373	-	IKZF3	protein_coding
chr17	39844692	39844719	163048	+	chr16	83704234	83704260	+	IKZF3	protein_coding
chr17	39844692	39844719	93028	+	chr15	35038741	35038767	+	IKZF3	protein_coding
chr17	39844692	39844719	105370	+	chr15	39626178	39626204	-	IKZF3	protein_coding
chr17	39844692	39844719	94237	+	chr9	45812069	45812095	+	IKZF3	protein_coding
chr17	39844692	39844719	77494	+	chr9	60194372	60194398	+	IKZF3	protein_coding
chr17	39844692	39844719	107498	+	chr13	25597282	25597308	+	IKZF3	protein_coding
chr17	39844692	39844719	29849	+	chr13	97768359	97768384	-	IKZF3	protein_coding
chr17	39844692	39844719	105695	+	chr17	25461345	25461371	-	IKZF3	protein_coding
chr17	39844692	39844719	129727	+	chr5	12290088	12290115	+	IKZF3	protein_coding
chr17	39844692	39844719	41336	+	chr5	31112362	31112387	-	IKZF3	protein_coding
chr17	39844692	39844719	200074	+	chr19	17860867	17860894	+	IKZF3	protein_coding
chr17	39844692	39844719	99876	+	chr2	56991389	56991416	+	IKZF3	protein_coding
chr17	39844692	39844719	29685	+	chr10	5159478	5159504	-	IKZF3	protein_coding
chr17	39844692	39844719	65055	+	chr14	58840416	58840442	+	IKZF3	protein_coding
chr17	39844692	39844719	170310	+	chr6	7294331	7294358	-	IKZF3	protein_coding
chr17	39844692	39844719	93447	+	chr13	34406967	34406992	+	IKZF3	protein_coding
chr17	39844692	39844719	244664	+	chr9	23581638	23581664	-	IKZF3	protein_coding
chr17	39844692	39844719	146576	+	chr6	82832987	82833013	+	IKZF3	protein_coding
chr17	39844692	39844719	193575	+	chr5	101184334	101184360	+	IKZF3	protein_coding
chr17	39844692	39844719	112204	+	chr10	61548442	61548469	-	IKZF3	protein_coding
chr17	39844692	39844719	101877	+	chr13	30228347	30228372	-	IKZF3	protein_coding
chr17	39844692	39844719	38590	+	chr8	38707183	38707209	-	IKZF3	protein_coding
chr17	39844692	39844719	77856	+	chr7	17595923	17595949	-	IKZF3	protein_coding
chr17	39844692	39844719	51037	+	chr8	32658432	32658458	-	IKZF3	protein_coding
chr17	39844692	39844719	248550	+	chr1	36073382	36073408	+	IKZF3	protein_coding
chr17	39844692	39844719	40936	+	chr15	53384466	53384492	-	IKZF3	protein_coding
chr17	39844692	39844719	67275	+	chr18	75953552	75953578	-	IKZF3	protein_coding
chr17	39844692	39844719	232034	+	chr2	59456328	59456353	-	IKZF3	protein_coding
chr17	39844692	39844719	185729	+	chr12	7031676	7031702	+	IKZF3	protein_coding
chr17	39844692	39844719	232458	+	chr2	152747726	152747752	-	IKZF3	protein_coding
chr17	39844692	39844719	48058	+	chr9	58825332	58825358	-	IKZF3	protein_coding
chr17	39844692	39844719	155128	+	chr12	28646833	28646859	+	IKZF3	protein_coding
chr17	39844692	39844719	126318	+	chr18	21584849	21584875	+	IKZF3	protein_coding
chr17	39844692	39844719	151935	+	chr4	20590237	20590263	+	IKZF3	protein_coding
chr17	39844692	39844719	223299	+	chr15	14006279	14006304	-	IKZF3	protein_coding
chr17	39844692	39844719	48985	+	chr11	75764413	75764439	-	IKZF3	protein_coding
chr17	39844692	39844719	32813	+	chr3	17470323	17470349	+	IKZF3	protein_coding
chr17	39844692	39844719	243409	+	chrX	53947315	53947341	-	IKZF3	protein_coding
chr17	39844692	39844719	157166	+	chr8	21912010	21912036	+	IKZF3	protein_coding
chr17	39844692	39844719	209422	+	chr2	77103168	77103194	-	IKZF3	protein_coding
chr17	39844692	39844719	209586	+	chrUn_GL456392	708	734	-	IKZF3	protein_coding
chr17	39844692	39844719	89367	+	chr3	120151945	120151970	-	IKZF3	protein_coding
chr17	39844692	39844719	57028	+	chr12	44922799	44922825	+	IKZF3	protein_coding
chr17	39844692	39844719	176497	+	chr7	83607421	83607447	-	IKZF3	protein_coding
chr17	39844692	39844719	3869	+	chr15	11695524	11695549	+	IKZF3	protein_coding
chr17	39844692	39844719	182180	+	chr10	34907967	34907993	-	IKZF3	protein_coding
chr17	39844692	39844719	98743	+	chr8	89217684	89217710	-	IKZF3	protein_coding
chr17	39844692	39844719	152524	+	chr18	53270456	53270482	+	IKZF3	protein_coding
chr17	39844692	39844719	224121	+	chr4	67781747	67781774	+	IKZF3	protein_coding
chr17	39844692	39844719	172648	+	chr15	26603059	26603084	+	IKZF3	protein_coding
chr17	39844692	39844719	123	+	chr12	49967638	49967663	-	IKZF3	protein_coding
chr17	39844692	39844719	241698	+	chr8	74610740	74610765	+	IKZF3	protein_coding
chr17	39844692	39844719	229325	+	chr18	84394337	84394363	+	IKZF3	protein_coding
chr17	39844692	39844719	231684	+	chr4	108229164	108229189	-	IKZF3	protein_coding
chr17	39844692	39844719	153705	+	chr19	11251483	11251509	-	IKZF3	protein_coding
chr17	39844692	39844719	111797	+	chr18	70093931	70093956	-	IKZF3	protein_coding
chr17	39844692	39844719	235473	+	chr8	122822521	122822547	+	IKZF3	protein_coding
chr17	39844692	39844719	233273	+	chr14	58843569	58843594	-	IKZF3	protein_coding
chr17	39844692	39844719	175709	+	chr4	5474086	5474112	+	IKZF3	protein_coding
chr17	39844692	39844719	238384	+	chr17	20413152	20413177	+	IKZF3	protein_coding
chr17	39844692	39844719	15846	+	chr1	3864110	3864136	+	IKZF3	protein_coding
chr17	39844692	39844719	191253	+	chrX	88066794	88066820	+	IKZF3	protein_coding
chr17	39844692	39844719	102258	+	chr11	35693931	35693957	+	IKZF3	protein_coding
chr17	39844692	39844719	93194	+	chr8	48226856	48226882	-	IKZF3	protein_coding
chr17	39844692	39844719	20707	+	chr2	37588253	37588279	-	IKZF3	protein_coding
chr17	39844692	39844719	186618	+	chr17	39843879	39843904	+	IKZF3	protein_coding
chr17	39844692	39844719	30998	+	chr14	66361862	66361888	+	IKZF3	protein_coding
chr17	39844692	39844719	164052	+	chr19	16385610	16385636	-	IKZF3	protein_coding
chr17	39844692	39844719	126914	+	chr19	4798569	4798595	-	IKZF3	protein_coding
chr17	39844692	39844719	195429	+	chr18	52210037	52210064	-	IKZF3	protein_coding
chr17	39844692	39844719	124736	+	chr10	34471441	34471467	-	IKZF3	protein_coding
chr17	39844692	39844719	213157	+	chr17	39848401	39848427	+	IKZF3	protein_coding
chr17	39844692	39844719	27892	+	chr15	80250309	80250335	+	IKZF3	protein_coding
chr17	39844692	39844719	11471	+	chr9	11492561	11492586	+	IKZF3	protein_coding
chr17	39844692	39844719	14502	+	chr12	55878127	55878152	+	IKZF3	protein_coding
chr17	39844692	39844719	44760	+	chr16	66625249	66625274	-	IKZF3	protein_coding
chr17	39844692	39844719	122063	+	chr16	54442555	54442580	+	IKZF3	protein_coding
chr17	39844692	39844719	171448	+	chr14	39132422	39132448	-	IKZF3	protein_coding
chr17	39844692	39844719	242711	+	chr12	70896464	70896490	+	IKZF3	protein_coding
chr17	39844692	39844719	202109	+	chr19	26692375	26692402	-	IKZF3	protein_coding
chr17	39844692	39844719	104113	+	chr6	36965268	36965294	+	IKZF3	protein_coding
chr17	39844692	39844719	71605	+	chr14	49540859	49540885	-	IKZF3	protein_coding
chr17	39844692	39844719	210927	+	chr17	14919928	14919955	-	IKZF3	protein_coding
chr17	39844692	39844719	224091	+	chr19	19883111	19883138	-	IKZF3	protein_coding
chr17	39844692	39844719	80787	+	chr15	28623018	28623043	+	IKZF3	protein_coding
chr17	39844692	39844719	176191	+	chr17	39843878	39843904	-	IKZF3	protein_coding
chr17	39844692	39844719	112709	+	chr7	14298939	14298965	-	IKZF3	protein_coding
chr17	39844692	39844719	38132	+	chr3	58923395	58923421	+	IKZF3	protein_coding
chr17	39844692	39844719	145635	+	chr17	39844270	39844296	-	IKZF3	protein_coding
chr17	39844692	39844719	163202	+	chr3	23603854	23603880	+	IKZF3	protein_coding
chr17	39844692	39844719	100591	+	chr10	5330886	5330911	+	IKZF3	protein_coding
chr17	39844692	39844719	244888	+	chr4	34679482	34679508	+	IKZF3	protein_coding
chr17	39844692	39844719	189528	+	chr5	27616011	27616037	+	IKZF3	protein_coding
chr17	39844692	39844719	56388	+	chr4	103464691	103464717	-	IKZF3	protein_coding
chr17	39844692	39844719	205091	+	chr12	5663659	5663685	+	IKZF3	protein_coding
chr17	39844692	39844719	129609	+	chr8	96654575	96654600	-	IKZF3	protein_coding
chr17	39844692	39844719	195522	+	chr17	39844620	39844646	-	IKZF3	protein_coding
chr17	39844692	39844719	170050	+	chr3	89233167	89233193	-	IKZF3	protein_coding
chr17	39844692	39844719	191816	+	chr8	30205671	30205697	-	IKZF3	protein_coding
chr17	39844692	39844719	38455	+	chr18	89893647	89893673	+	IKZF3	protein_coding
chr17	39844692	39844719	119386	+	chr9	11870101	11870127	-	IKZF3	protein_coding
chr17	39844692	39844719	16541	+	chr15	64346844	64346870	+	IKZF3	protein_coding
chr17	39844692	39844719	244295	+	chr10	51933722	51933747	+	IKZF3	protein_coding
chr17	39844692	39844719	17682	+	chr13	71763843	71763869	-	IKZF3	protein_coding
chr17	39844692	39844719	235728	+	chr11	71095686	71095711	+	IKZF3	protein_coding
chr17	39844692	39844719	131518	+	chr2	29956488	29956514	-	IKZF3	protein_coding
chr17	39844692	39844719	100701	+	chr1	15452270	15452296	+	IKZF3	protein_coding
chr17	39844692	39844719	46457	+	chr16	14298388	14298413	+	IKZF3	protein_coding
chr17	39844692	39844719	56525	+	chr3	18536282	18536308	+	IKZF3	protein_coding
chr17	39844692	39844719	157924	+	chr10	7492272	7492297	+	IKZF3	protein_coding
chr17	39844692	39844719	11393	+	chr18	59583855	59583881	+	IKZF3	protein_coding
chr17	39844692	39844719	22594	+	chr3	82111363	82111390	+	IKZF3	protein_coding
chr17	39844692	39844719	21202	+	chr15	31019834	31019861	-	IKZF3	protein_coding
chr17	39844692	39844719	90685	+	chr6	45508289	45508314	+	IKZF3	protein_coding
chr17	39844692	39844719	5323	+	chrX	83106589	83106615	-	IKZF3	protein_coding
chr17	39844692	39844719	69654	+	chr1	60769894	60769919	+	IKZF3	protein_coding
chr17	39844692	39844719	53039	+	chr4	76531621	76531647	+	IKZF3	protein_coding
chr17	39844692	39844719	226261	+	chr14	122586135	122586160	+	IKZF3	protein_coding
chr17	39844692	39844719	165832	+	chr9	13935954	13935981	-	IKZF3	protein_coding
chr17	39844692	39844719	90090	+	chr13	32616376	32616403	+	IKZF3	protein_coding
chr17	39844692	39844719	110229	+	chrUn_GL456389	10648	10675	-	IKZF3	protein_coding
chr17	39844692	39844719	113745	+	chr8	39594988	39595015	-	IKZF3	protein_coding
chr17	39844692	39844719	229154	+	chr13	17549966	17549987	-	IKZF3	protein_coding
chr17	39844692	39844719	52409	+	chr11	50117578	50117604	+	IKZF3	protein_coding
chr17	39844692	39844719	34817	+	chr12	109487927	109487953	-	IKZF3	protein_coding
chr17	39844692	39844719	12053	+	chr9	104792518	104792543	+	IKZF3	protein_coding
chr17	39844692	39844719	116753	+	chr8	30977255	30977281	-	IKZF3	protein_coding
chr17	39844692	39844719	101817	+	chr8	50917471	50917497	-	IKZF3	protein_coding
chr17	39844692	39844719	229270	+	chr15	45504723	45504749	-	IKZF3	protein_coding
chr17	39844692	39844719	82476	+	chr7	37242449	37242474	+	IKZF3	protein_coding
chr17	39844692	39844719	229517	+	chr18	43032360	43032386	-	IKZF3	protein_coding
chr17	39844692	39844719	218544	+	chr19	19624856	19624881	-	IKZF3	protein_coding
chr17	39844692	39844719	177860	+	chr8	52509975	52510000	-	IKZF3	protein_coding
chr17	39844692	39844719	9100	+	chr2	181917457	181917483	-	IKZF3	protein_coding
chr17	39844692	39844719	132539	+	chr6	6223589	6223615	+	IKZF3	protein_coding
chr17	39844692	39844719	185409	+	chr17	39846486	39846512	+	IKZF3	protein_coding
chr17	39844692	39844719	196705	+	chr15	100298683	100298709	-	IKZF3	protein_coding
chr17	39844692	39844719	229980	+	chr2	29350746	29350772	-	IKZF3	protein_coding
chr17	39844692	39844719	61103	+	chr1	40406396	40406420	+	IKZF3	protein_coding
chr17	39844692	39844719	236713	+	chr10	126213731	126213756	+	IKZF3	protein_coding
chr17	39844692	39844719	7304	+	chr5	120527357	120527382	+	IKZF3	protein_coding
chr17	39844692	39844719	42488	+	chr9	30079678	30079703	-	IKZF3	protein_coding
chr17	39844692	39844719	111129	+	chr18	21981824	21981849	-	IKZF3	protein_coding
chr17	39844692	39844719	33266	+	chr14	29588588	29588614	+	IKZF3	protein_coding
chr17	39844692	39844719	201283	+	chr2	5386124	5386159	-	IKZF3	protein_coding
chr17	39844692	39844719	20233	+	chr10	28472412	28472438	+	IKZF3	protein_coding
chr17	39844692	39844719	240817	+	chr1	43839568	43839594	-	IKZF3	protein_coding
chr17	39844692	39844719	46854	+	chr6	46373402	46373428	-	IKZF3	protein_coding
chr17	39844692	39844719	55589	+	chr5	39479818	39479843	+	IKZF3	protein_coding
chr17	39844692	39844719	185588	+	chr16	67813191	67813217	+	IKZF3	protein_coding
chr17	39844692	39844719	25844	+	chr7	51684678	51684703	-	IKZF3	protein_coding
chr17	39844692	39844719	46569	+	chr9	27523789	27523815	+	IKZF3	protein_coding
chr17	39844692	39844719	208962	+	chr6	36099824	36099850	-	IKZF3	protein_coding
chr17	39844692	39844719	176085	+	chr3	4680625	4680652	+	IKZF3	protein_coding
chr17	39844692	39844719	189490	+	chr8	81259420	81259444	-	IKZF3	protein_coding
chr17	39844692	39844719	68474	+	chr19	47903844	47903869	-	IKZF3	protein_coding
chr17	39844692	39844719	204719	+	chr6	12206112	12206138	+	IKZF3	protein_coding
chr17	39844692	39844719	165008	+	chr19	10693268	10693294	+	IKZF3	protein_coding
chr17	39844692	39844719	33173	+	chr2	6612241	6612268	+	IKZF3	protein_coding
chr17	39844692	39844719	214010	+	chr10	30384384	30384410	-	IKZF3	protein_coding
chr17	39844692	39844719	7173	+	chr4	101145246	101145272	-	IKZF3	protein_coding
chr17	39844692	39844719	57110	+	chr3	9521298	9521324	-	IKZF3	protein_coding
chr17	39844692	39844719	62148	+	chr3	40274414	40274440	+	IKZF3	protein_coding
chr17	39844692	39844719	44775	+	chr17	39843473	39843498	+	IKZF3	protein_coding
chr17	39844692	39844719	31675	+	chr11	15585006	15585031	-	IKZF3	protein_coding
chr17	39844692	39844719	22548	+	chr8	112449341	112449366	+	IKZF3	protein_coding
chr17	39844692	39844719	50629	+	chr15	26519327	26519353	-	IKZF3	protein_coding
chr17	39844692	39844719	38606	+	chr13	16280620	16280646	+	IKZF3	protein_coding
chr17	39844692	39844719	169522	+	chr7	10416604	10416630	-	IKZF3	protein_coding
chr17	39844692	39844719	48885	+	chr7	31374840	31374866	-	IKZF3	protein_coding
chr17	39844692	39844719	47478	+	chr17	55357367	55357392	+	IKZF3	protein_coding
chr17	39844692	39844719	158705	+	chr8	39182714	39182739	-	IKZF3	protein_coding
chr17	39844692	39844719	112782	+	chr8	113903345	113903370	+	IKZF3	protein_coding
chr17	39844692	39844719	83561	+	chr8	41187189	41187215	+	IKZF3	protein_coding
chr17	39844692	39844720	153715	+	chr1	21761875	21761901	-	IKZF3	protein_coding
chr17	39844692	39844720	199857	+	chr7	86719826	86719853	-	IKZF3	protein_coding
chr17	39844692	39844720	214802	+	chr4	43254416	43254442	-	IKZF3	protein_coding
chr17	39844692	39844720	108364	+	chr10	38557612	38557638	-	IKZF3	protein_coding
chr17	39844692	39844720	10397	+	chr14	32709879	32709905	-	IKZF3	protein_coding
chr17	39844692	39844720	90987	+	chr8	33611458	33611485	-	IKZF3	protein_coding
chr17	39844692	39844720	108787	+	chr14	23898459	23898485	-	IKZF3	protein_coding
chr17	39844692	39844720	145323	+	chr12	3254384	3254410	-	IKZF3	protein_coding
chr17	39844692	39844720	199675	+	chr4	21248260	21248286	-	IKZF3	protein_coding
chr17	39844692	39844720	55277	+	chr1	161116328	161116354	+	IKZF3	protein_coding
chr17	39844692	39844720	140395	+	chr8	106728505	106728531	-	IKZF3	protein_coding
chr17	39844692	39844720	164867	+	chr6	77840892	77840918	+	IKZF3	protein_coding
chr17	39844692	39844720	25682	+	chr5	84107858	84107885	+	IKZF3	protein_coding
chr17	39844692	39844720	219992	+	chr10	122209990	122210015	+	IKZF3	protein_coding
chr17	39844692	39844720	96776	+	chr2	42220878	42220904	-	IKZF3	protein_coding
chr17	39844692	39844723	89794	+	chr18	4462313	4462340	+	IKZF3	protein_coding
chr17	39847687	39847712	124817	+	chr1	11957959	11957985	+	IKZF3	protein_coding
chr17	39847687	39847712	141136	+	chr7	28203172	28203198	-	IKZF3	protein_coding
